9;23;25;27;47;3;20/05/2013
2;3;13;17;34;9;22/05/2013
7;13;36;40;42;2;25/05/2013
9;13;15;28;37;2;27/05/2013
23;34;41;45;48;7;29/05/2013
6;7;8;21;30;3;01/06/2013
4;14;25;34;38;9;03/06/2013
4;23;25;27;41;1;05/06/2013
17;19;29;32;33;2;08/06/2013
3;13;15;32;35;1;10/06/2013
3;20;40;44;46;4;12/06/2013
4;23;26;32;38;2;15/06/2013
1;3;17;38;39;1;17/06/2013
17;19;22;32;43;1;19/06/2013
16;21;26;35;37;8;22/06/2013
5;10;19;24;29;1;24/06/2013
12;16;19;29;39;8;26/06/2013
8;9;14;23;37;7;29/06/2013
5;21;31;37;38;6;01/07/2013
2;7;25;36;39;4;03/07/2013
12;13;30;35;44;2;06/07/2013
8;24;25;26;44;5;08/07/2013
14;24;31;37;39;7;10/07/2013
10;21;28;31;37;8;13/07/2013
7;33;34;43;44;9;15/07/2013
8;16;17;31;48;4;17/07/2013
9;17;28;30;48;7;20/07/2013
7;12;29;32;38;1;22/07/2013
19;27;36;37;44;3;24/07/2013
10;29;35;37;44;4;27/07/2013
4;34;35;36;40;5;29/07/2013
8;23;28;31;41;7;31/07/2013
17;22;27;33;44;9;03/08/2013
6;11;24;39;43;4;05/08/2013
3;16;33;40;45;4;07/08/2013
5;15;19;24;41;5;10/08/2013
4;11;21;28;38;7;12/08/2013
5;17;22;30;35;2;14/08/2013
26;32;33;41;43;10;17/08/2013
2;3;25;40;46;9;19/08/2013
11;12;26;38;39;10;21/08/2013
5;11;29;39;41;7;24/08/2013
1;9;14;25;49;10;26/08/2013
2;23;30;33;40;1;28/08/2013
2;3;14;26;33;7;31/08/2013
8;16;20;41;46;8;02/09/2013
6;17;25;42;49;6;04/09/2013
1;11;24;25;44;3;07/09/2013
3;5;22;23;35;7;09/09/2013
6;7;13;23;35;2;11/09/2013
7;14;19;36;49;10;13/09/2013
18;24;28;43;49;7;14/09/2013
6;15;24;26;38;5;16/09/2013
4;26;35;40;45;3;18/09/2013
16;17;26;30;41;9;21/09/2013
1;2;11;21;36;1;23/09/2013
2;6;12;43;44;5;25/09/2013
1;9;29;34;45;5;28/09/2013
10;15;26;28;45;9;30/09/2013
6;11;17;21;39;7;02/10/2013
7;9;14;27;38;9;05/10/2013
6;15;16;31;46;5;07/10/2013
1;12;18;20;26;2;09/10/2013
4;17;22;24;32;8;12/10/2013
15;19;21;33;35;4;14/10/2013
9;12;14;23;40;8;16/10/2013
8;25;33;44;49;1;19/10/2013
17;25;32;35;36;7;21/10/2013
5;10;11;20;22;3;23/10/2013
3;35;40;42;47;7;26/10/2013
8;14;23;32;44;8;28/10/2013
14;21;35;46;48;1;30/10/2013
4;7;12;13;18;9;02/11/2013
8;13;15;18;24;6;04/11/2013
6;16;20;30;40;3;06/11/2013
9;12;30;33;39;4;09/11/2013
12;16;32;42;48;9;11/11/2013
7;16;36;38;47;6;13/11/2013
20;29;33;38;44;8;16/11/2013
3;28;29;36;46;10;18/11/2013
14;18;28;35;46;1;20/11/2013
2;4;12;33;48;9;23/11/2013
4;15;16;27;42;4;25/11/2013
11;12;16;34;45;9;27/11/2013
2;19;20;36;40;2;30/11/2013
19;33;34;36;40;5;02/12/2013
21;25;27;29;34;3;04/12/2013
2;8;14;17;34;7;07/12/2013
6;20;24;33;45;6;09/12/2013
4;27;39;40;43;8;11/12/2013
1;6;16;32;41;1;13/12/2013
8;18;30;45;46;1;14/12/2013
1;31;33;36;37;6;16/12/2013
8;30;36;38;46;1;18/12/2013
10;18;19;24;33;4;21/12/2013
18;29;34;37;41;5;23/12/2013
23;24;28;36;45;3;25/12/2013
1;16;20;26;32;7;28/12/2013
11;20;22;41;44;8;30/12/2013
6;26;34;37;39;7;01/01/2014
1;6;16;29;45;5;04/01/2014
13;17;19;29;30;9;06/01/2014
4;14;29;42;45;8;08/01/2014
8;18;25;35;39;9;11/01/2014
3;20;29;33;47;4;13/01/2014
7;20;30;35;37;6;15/01/2014
1;2;37;43;47;8;18/01/2014
1;10;35;40;42;5;20/01/2014
1;22;38;40;42;7;22/01/2014
14;17;18;30;37;5;25/01/2014
1;19;33;46;48;4;27/01/2014
2;6;8;25;35;8;29/01/2014
2;10;21;41;48;6;01/02/2014
1;5;13;33;44;2;03/02/2014
2;7;16;41;48;8;05/02/2014
6;7;14;38;39;7;08/02/2014
11;17;18;41;45;2;10/02/2014
7;10;15;16;48;7;12/02/2014
8;18;24;44;47;7;14/02/2014
4;12;18;33;49;9;15/02/2014
1;9;20;23;32;1;17/02/2014
25;27;32;44;47;7;19/02/2014
1;26;30;32;48;10;22/02/2014
5;8;18;21;38;7;24/02/2014
5;19;22;33;41;1;26/02/2014
4;5;15;17;20;5;01/03/2014
21;28;36;40;41;10;03/03/2014
1;12;31;32;42;1;05/03/2014
6;15;35;40;46;7;08/03/2014
4;6;16;30;43;9;10/03/2014
1;20;25;36;42;10;12/03/2014
5;15;26;30;37;4;15/03/2014
8;19;22;33;45;6;17/03/2014
5;19;26;27;28;9;19/03/2014
4;14;20;26;49;2;22/03/2014
18;21;37;39;41;9;24/03/2014
11;21;38;40;47;6;26/03/2014
12;19;28;29;45;4;29/03/2014
2;6;7;28;32;4;31/03/2014
6;16;28;34;41;4;02/04/2014
9;13;22;40;45;5;05/04/2014
11;13;23;31;42;4;07/04/2014
12;14;28;38;39;10;09/04/2014
5;10;16;34;42;10;12/04/2014
7;11;14;43;45;3;14/04/2014
8;12;25;26;49;1;16/04/2014
12;21;22;40;45;8;19/04/2014
9;18;20;27;38;1;21/04/2014
3;10;29;30;39;10;23/04/2014
2;3;14;38;43;4;26/04/2014
19;32;36;45;49;7;28/04/2014
19;23;32;35;43;10;30/04/2014
5;11;16;36;41;5;03/05/2014
2;16;19;28;37;10;05/05/2014
1;6;11;46;47;5;07/05/2014
6;15;17;21;37;4;10/05/2014
2;12;33;36;43;5;12/05/2014
5;6;21;25;33;1;14/05/2014
32;37;41;43;48;7;17/05/2014
8;9;40;41;49;3;19/05/2014
1;9;23;35;49;1;21/05/2014
17;18;24;39;40;1;24/05/2014
3;8;32;39;40;1;26/05/2014
8;9;26;46;48;7;28/05/2014
2;14;16;28;40;1;31/05/2014
22;26;35;41;47;5;02/06/2014
3;8;22;36;43;3;04/06/2014
5;21;37;38;45;2;07/06/2014
10;34;35;45;47;9;09/06/2014
9;15;22;32;42;6;11/06/2014
3;40;42;46;48;4;13/06/2014
5;7;18;24;34;5;14/06/2014
3;5;16;37;42;1;16/06/2014
9;13;18;30;47;3;18/06/2014
3;11;29;30;32;1;21/06/2014
4;31;32;38;40;4;23/06/2014
4;5;23;30;41;4;25/06/2014
13;22;24;40;43;3;28/06/2014
5;24;27;46;47;2;30/06/2014
8;27;36;39;47;3;02/07/2014
3;7;11;25;33;6;05/07/2014
13;14;31;32;41;10;07/07/2014
4;6;8;34;36;5;09/07/2014
1;13;22;23;29;1;12/07/2014
21;32;37;38;41;9;14/07/2014
3;28;36;42;49;7;16/07/2014
8;29;43;44;45;6;19/07/2014
3;9;10;21;27;4;21/07/2014
1;8;15;24;32;6;23/07/2014
1;5;22;41;43;4;26/07/2014
1;14;42;43;45;9;28/07/2014
7;8;9;13;25;9;30/07/2014
4;8;25;32;41;10;02/08/2014
16;24;28;36;43;6;04/08/2014
13;15;21;34;41;8;06/08/2014
4;5;9;21;34;7;09/08/2014
11;25;32;36;46;7;11/08/2014
3;13;18;28;43;5;13/08/2014
9;22;23;37;40;4;16/08/2014
1;19;24;45;46;3;18/08/2014
15;22;31;33;41;4;20/08/2014
7;17;21;26;29;7;23/08/2014
9;26;31;43;45;1;25/08/2014
4;14;22;32;44;2;27/08/2014
6;25;30;36;40;8;30/08/2014
16;22;38;42;47;1;01/09/2014
4;10;13;20;38;4;03/09/2014
3;13;14;15;42;7;06/09/2014
1;17;40;42;43;10;08/09/2014
6;16;26;31;40;7;10/09/2014
7;23;27;28;33;1;13/09/2014
2;10;16;35;44;6;15/09/2014
3;6;10;18;23;4;17/09/2014
22;25;31;34;46;6;20/09/2014
1;13;26;31;44;6;22/09/2014
10;16;25;38;49;9;24/09/2014
9;26;29;35;38;5;27/09/2014
4;17;28;33;41;5;29/09/2014
16;17;27;42;44;8;01/10/2014
12;14;29;41;45;7;04/10/2014
9;20;22;40;46;7;06/10/2014
4;13;21;23;43;10;08/10/2014
10;15;19;24;28;9;11/10/2014
1;12;15;29;30;1;13/10/2014
9;28;37;41;46;10;15/10/2014
1;15;24;27;43;7;18/10/2014
13;21;26;30;40;5;20/10/2014
10;19;33;35;47;2;22/10/2014
14;24;39;47;49;4;25/10/2014
12;13;28;32;33;6;27/10/2014
6;17;18;29;32;9;29/10/2014
2;9;29;36;48;10;01/11/2014
18;24;34;44;45;8;03/11/2014
1;24;27;37;46;1;05/11/2014
7;14;27;40;46;5;08/11/2014
6;18;23;24;30;7;10/11/2014
13;19;23;27;40;5;12/11/2014
3;16;23;28;39;10;15/11/2014
16;23;35;47;48;10;17/11/2014
13;14;18;29;41;3;19/11/2014
1;9;22;26;44;10;22/11/2014
17;18;32;47;49;3;24/11/2014
5;12;20;34;47;3;26/11/2014
2;18;44;47;49;2;29/11/2014
40;43;44;48;49;8;01/12/2014
11;26;28;31;49;7;03/12/2014
10;18;20;37;43;8;06/12/2014
10;14;32;43;47;10;08/12/2014
3;8;11;16;27;6;10/12/2014
10;13;20;38;43;1;13/12/2014
15;23;41;42;47;4;15/12/2014
6;8;13;32;46;10;17/12/2014
10;19;21;22;26;9;20/12/2014
6;16;23;34;35;8;22/12/2014
4;18;22;31;36;7;24/12/2014
4;20;34;39;48;10;27/12/2014
26;27;30;44;49;1;29/12/2014
34;37;41;43;46;10;31/12/2014
12;28;31;32;48;3;03/01/2015
8;31;37;45;49;7;05/01/2015
7;20;21;29;33;1;07/01/2015
2;5;18;23;33;4;10/01/2015
13;15;20;27;34;1;12/01/2015
2;7;18;21;23;6;14/01/2015
19;30;39;40;43;4;17/01/2015
4;7;18;25;35;4;19/01/2015
6;19;34;42;49;10;21/01/2015
5;13;21;36;44;1;24/01/2015
17;18;27;35;40;6;26/01/2015
9;12;16;33;41;1;28/01/2015
4;14;25;31;46;5;31/01/2015
1;11;14;16;17;10;02/02/2015
9;24;28;35;49;4;04/02/2015
7;19;21;29;37;2;07/02/2015
4;27;34;40;49;2;09/02/2015
13;17;24;40;45;3;11/02/2015
5;19;23;32;37;8;13/02/2015
2;26;27;38;41;7;14/02/2015
1;9;14;20;36;2;16/02/2015
9;21;25;29;44;7;18/02/2015
3;13;27;45;47;4;21/02/2015
3;4;22;28;40;2;23/02/2015
20;29;30;44;47;1;25/02/2015
5;14;30;36;46;6;28/02/2015
11;17;23;27;48;1;02/03/2015
8;16;23;32;34;4;04/03/2015
3;9;18;43;48;2;07/03/2015
26;28;31;34;35;5;09/03/2015
1;2;35;36;49;4;11/03/2015
1;9;13;20;34;6;13/03/2015
3;8;14;30;39;10;14/03/2015
7;11;35;48;49;7;16/03/2015
4;10;15;26;30;5;18/03/2015
21;22;28;41;47;5;21/03/2015
1;3;20;48;49;7;23/03/2015
9;10;17;20;43;7;25/03/2015
19;20;27;39;40;8;28/03/2015
4;10;13;20;32;1;30/03/2015
13;20;21;25;41;4;01/04/2015
15;23;28;33;39;1;04/04/2015
1;16;17;31;33;3;06/04/2015
2;15;30;36;38;2;08/04/2015
5;17;33;41;45;9;11/04/2015
9;36;41;43;48;2;13/04/2015
6;10;30;39;43;5;15/04/2015
1;20;38;44;49;3;18/04/2015
2;10;15;28;37;2;20/04/2015
10;21;25;43;45;5;22/04/2015
10;20;27;29;30;6;25/04/2015
5;15;28;41;43;4;27/04/2015
2;20;35;42;49;3;29/04/2015
3;19;30;33;46;5;02/05/2015
8;14;30;48;49;1;04/05/2015
7;29;32;34;35;10;06/05/2015
4;8;29;40;46;3;09/05/2015
1;28;31;34;49;4;11/05/2015
6;15;22;37;45;5;13/05/2015
8;22;23;39;46;3;16/05/2015
2;10;38;39;41;5;18/05/2015
10;12;22;37;41;10;20/05/2015
12;19;26;41;45;7;23/05/2015
15;29;35;44;49;3;25/05/2015
8;22;29;32;42;3;27/05/2015
6;30;43;45;47;5;30/05/2015
3;4;12;38;49;2;01/06/2015
12;18;25;30;47;2;03/06/2015
4;24;29;30;47;3;06/06/2015
3;8;9;41;44;10;08/06/2015
8;12;19;40;46;8;10/06/2015
11;15;16;29;46;4;13/06/2015
16;19;22;35;37;2;15/06/2015
26;30;41;44;48;1;17/06/2015
3;8;13;32;37;4;20/06/2015
24;35;37;38;43;2;22/06/2015
25;29;38;41;49;2;24/06/2015
14;29;40;42;47;4;27/06/2015
2;12;14;16;42;7;29/06/2015
5;18;19;38;49;10;01/07/2015
4;29;38;40;49;3;04/07/2015
12;17;35;36;43;3;06/07/2015
5;20;32;39;42;7;08/07/2015
4;14;23;26;36;1;11/07/2015
22;29;31;37;39;8;13/07/2015
2;14;30;43;46;8;15/07/2015
18;35;37;41;45;3;18/07/2015
2;17;24;29;31;1;20/07/2015
24;30;31;33;36;1;22/07/2015
5;7;10;13;43;4;25/07/2015
6;14;28;37;41;5;27/07/2015
2;3;22;36;42;9;29/07/2015
9;23;24;31;34;9;01/08/2015
1;10;39;48;49;1;03/08/2015
9;10;22;34;36;4;05/08/2015
8;11;12;33;35;9;08/08/2015
12;14;28;37;44;5;10/08/2015
1;8;15;24;43;2;12/08/2015
6;13;25;47;49;4;15/08/2015
9;26;29;36;42;1;17/08/2015
6;21;34;38;45;4;19/08/2015
4;19;20;29;49;9;22/08/2015
5;6;17;30;42;1;24/08/2015
15;26;37;41;44;8;26/08/2015
2;23;38;40;43;8;29/08/2015
1;12;31;38;41;4;31/08/2015
6;9;17;28;29;2;02/09/2015
14;24;25;42;45;9;05/09/2015
5;19;21;29;32;3;07/09/2015
3;10;19;41;44;7;09/09/2015
1;30;31;38;41;10;12/09/2015
3;37;43;48;49;2;14/09/2015
7;11;17;34;42;6;16/09/2015
2;16;25;33;43;9;19/09/2015
12;27;28;42;47;5;21/09/2015
18;20;31;35;49;3;23/09/2015
4;13;14;21;24;1;26/09/2015
23;36;37;39;49;8;28/09/2015
15;16;18;26;35;7;30/09/2015
8;18;20;27;37;4;03/10/2015
13;27;28;31;42;6;05/10/2015
2;14;27;28;29;9;07/10/2015
15;23;30;41;45;7;10/10/2015
1;3;4;16;49;4;12/10/2015
6;20;33;35;38;2;14/10/2015
9;14;22;33;46;8;17/10/2015
31;33;36;47;48;7;19/10/2015
22;25;26;31;35;6;21/10/2015
7;11;12;29;39;2;24/10/2015
4;17;19;23;49;3;26/10/2015
2;5;17;30;49;2;28/10/2015
33;34;36;43;48;10;31/10/2015
7;8;21;32;48;4;02/11/2015
8;11;15;21;32;6;04/11/2015
4;7;23;28;32;1;07/11/2015
8;25;32;37;39;10;09/11/2015
1;6;13;15;17;2;11/11/2015
1;9;10;27;39;3;13/11/2015
10;29;34;37;47;10;14/11/2015
12;28;40;42;47;1;16/11/2015
1;5;23;25;47;1;18/11/2015
12;16;18;24;43;10;21/11/2015
12;14;20;37;47;6;23/11/2015
7;18;22;24;41;3;25/11/2015
12;19;30;37;46;9;28/11/2015
5;19;27;35;40;9;30/11/2015
3;9;10;39;45;7;02/12/2015
9;20;26;27;47;7;05/12/2015
14;22;28;37;42;10;07/12/2015
6;10;12;34;49;7;09/12/2015
2;13;15;34;40;8;12/12/2015
7;11;20;31;49;7;14/12/2015
22;24;35;41;46;10;16/12/2015
4;25;38;39;42;7;19/12/2015
7;11;19;33;41;3;21/12/2015
13;17;28;42;46;2;23/12/2015
15;20;21;38;43;1;26/12/2015
7;10;12;20;45;7;28/12/2015
1;2;16;25;34;5;30/12/2015
10;19;37;44;46;10;02/01/2016
15;23;34;40;43;3;04/01/2016
2;5;14;22;49;4;06/01/2016
4;22;39;45;49;6;09/01/2016
14;19;29;41;43;9;11/01/2016
3;11;30;33;35;2;13/01/2016
13;17;26;27;45;6;16/01/2016
1;2;3;5;10;4;18/01/2016
9;21;31;34;42;8;20/01/2016
3;15;33;41;42;3;23/01/2016
4;10;12;38;41;3;25/01/2016
31;32;37;44;48;9;27/01/2016
1;3;11;31;49;1;30/01/2016
13;18;36;40;48;4;01/02/2016
5;24;25;28;44;3;03/02/2016
2;25;28;41;44;9;06/02/2016
1;11;28;30;39;6;08/02/2016
1;27;44;46;48;10;10/02/2016
10;27;30;38;41;4;13/02/2016
4;10;21;37;38;5;15/02/2016
2;17;29;34;40;10;17/02/2016
9;20;33;34;41;8;20/02/2016
2;5;23;26;48;5;22/02/2016
1;18;20;44;49;7;24/02/2016
10;11;13;28;47;6;27/02/2016
1;3;13;24;45;1;29/02/2016
20;34;40;44;48;2;02/03/2016
5;14;23;34;49;6;05/03/2016
6;11;12;41;49;1;07/03/2016
19;20;22;40;41;2;09/03/2016
9;17;25;27;46;6;12/03/2016
14;19;27;36;39;8;14/03/2016
7;9;11;18;43;10;16/03/2016
4;13;18;36;49;5;19/03/2016
3;10;34;37;42;2;21/03/2016
5;8;14;17;19;9;23/03/2016
1;3;14;17;20;1;26/03/2016
2;4;15;26;28;2;28/03/2016
20;23;35;43;46;6;30/03/2016
18;19;22;29;34;1;02/04/2016
7;8;11;36;48;3;04/04/2016
19;21;24;28;44;5;06/04/2016
14;16;39;42;49;6;09/04/2016
4;25;26;29;34;2;11/04/2016
2;4;31;34;49;4;13/04/2016
25;33;36;39;40;9;16/04/2016
24;26;29;38;47;7;18/04/2016
12;13;15;36;41;9;20/04/2016
2;15;17;22;26;7;23/04/2016
13;18;19;22;39;6;25/04/2016
9;25;36;44;45;10;27/04/2016
2;29;30;36;49;7;30/04/2016
26;36;43;47;48;6;02/05/2016
7;8;15;24;42;9;04/05/2016
14;20;33;35;42;4;07/05/2016
4;11;14;24;29;1;09/05/2016
15;19;29;31;44;10;11/05/2016
3;15;42;44;46;7;13/05/2016
1;27;28;30;42;5;14/05/2016
6;16;31;36;38;1;16/05/2016
1;22;38;40;49;9;18/05/2016
12;23;26;41;48;4;21/05/2016
7;22;26;41;48;2;23/05/2016
4;12;20;21;36;3;25/05/2016
1;3;13;14;19;6;28/05/2016
6;7;13;38;40;3;30/05/2016
22;26;27;35;44;10;01/06/2016
2;16;19;25;39;1;04/06/2016
23;25;32;47;48;5;06/06/2016
6;8;33;45;49;9;08/06/2016
7;17;22;44;46;6;11/06/2016
5;8;21;28;36;8;13/06/2016
2;5;8;33;34;10;15/06/2016
10;18;20;33;39;3;18/06/2016
4;13;38;43;45;10;20/06/2016
4;5;10;27;36;9;22/06/2016
16;19;20;35;49;3;25/06/2016
8;22;23;24;41;7;27/06/2016
9;14;17;22;48;10;29/06/2016
8;16;17;24;31;5;02/07/2016
10;12;22;25;47;1;04/07/2016
13;16;26;38;47;8;06/07/2016
3;6;15;39;46;10;09/07/2016
2;25;27;35;36;4;11/07/2016
7;28;30;34;47;10;13/07/2016
11;21;45;46;48;4;16/07/2016
2;20;25;29;39;7;18/07/2016
1;13;29;32;46;1;20/07/2016
2;15;21;27;33;10;23/07/2016
1;3;5;29;46;4;25/07/2016
7;8;19;34;44;6;27/07/2016
9;22;23;30;46;9;30/07/2016
24;29;36;42;45;7;01/08/2016
18;24;27;39;44;3;03/08/2016
7;12;25;31;44;10;06/08/2016
1;2;3;26;36;7;08/08/2016
7;17;19;30;49;3;10/08/2016
1;6;9;33;46;6;13/08/2016
16;25;26;27;31;7;15/08/2016
12;21;24;35;40;4;17/08/2016
10;15;28;35;43;9;20/08/2016
12;21;34;42;44;7;22/08/2016
3;4;34;41;42;2;24/08/2016
2;21;23;31;45;8;27/08/2016
25;36;44;48;49;2;29/08/2016
10;12;19;26;47;1;31/08/2016
24;36;45;47;49;5;03/09/2016
7;30;42;43;48;4;05/09/2016
13;26;34;38;42;9;07/09/2016
19;29;31;38;46;6;10/09/2016
5;6;11;13;22;10;12/09/2016
7;18;29;37;47;7;14/09/2016
7;14;23;31;36;2;16/09/2016
3;4;12;25;34;2;17/09/2016
18;20;37;41;45;10;19/09/2016
13;15;20;30;40;10;21/09/2016
31;32;33;41;43;10;24/09/2016
4;19;23;26;27;7;26/09/2016
29;42;44;45;46;3;28/09/2016
8;13;16;23;42;1;01/10/2016
7;8;22;43;46;10;03/10/2016
2;15;18;28;43;3;05/10/2016
5;26;28;35;46;9;08/10/2016
3;9;18;19;48;2;10/10/2016
2;19;23;34;47;2;12/10/2016
30;32;39;41;47;7;15/10/2016
8;22;31;39;48;4;17/10/2016
26;28;29;32;38;1;19/10/2016
3;29;35;41;43;8;22/10/2016
17;18;23;29;36;7;24/10/2016
1;20;35;40;46;10;26/10/2016
14;21;26;36;44;4;29/10/2016
11;16;29;35;41;4;31/10/2016
1;7;14;26;49;10;02/11/2016
6;16;21;34;42;5;05/11/2016
1;6;21;31;46;6;07/11/2016
3;8;14;22;47;5;09/11/2016
2;11;16;19;29;8;12/11/2016
6;14;16;26;41;2;14/11/2016
1;24;26;37;48;7;16/11/2016
34;36;41;46;48;7;19/11/2016
3;7;12;18;45;8;21/11/2016
2;7;12;25;47;7;23/11/2016
6;9;11;21;44;7;26/11/2016
10;20;38;41;45;6;28/11/2016
3;9;31;33;40;5;30/11/2016
4;11;13;38;44;7;03/12/2016
6;23;26;29;30;4;05/12/2016
2;5;7;44;45;3;07/12/2016
24;27;28;41;43;9;10/12/2016
6;11;12;14;36;6;12/12/2016
9;10;14;44;46;7;14/12/2016
2;5;13;16;32;5;17/12/2016
3;17;26;40;41;7;19/12/2016
17;22;25;39;42;6;21/12/2016
7;20;22;35;48;1;24/12/2016
3;16;27;29;37;6;26/12/2016
15;16;34;35;39;4;28/12/2016
4;33;43;45;49;8;31/12/2016
11;19;31;38;40;5;02/01/2017
16;17;26;36;38;7;04/01/2017
21;22;24;33;46;8;07/01/2017
2;6;16;21;42;7;09/01/2017
13;19;22;28;30;3;11/01/2017
6;10;12;24;30;2;13/01/2017
16;18;19;37;44;1;14/01/2017
14;26;32;35;37;5;16/01/2017
5;29;34;47;48;4;18/01/2017
8;31;32;36;40;6;21/01/2017
5;15;17;31;49;9;23/01/2017
4;10;19;20;28;2;25/01/2017
2;5;6;10;26;5;28/01/2017
4;22;23;32;40;4;30/01/2017
9;17;24;45;46;7;01/02/2017
1;22;32;35;37;7;04/02/2017
19;30;31;33;40;2;06/02/2017
17;19;33;37;40;6;08/02/2017
1;15;17;29;37;3;11/02/2017
5;16;18;39;44;3;13/02/2017
8;14;16;21;24;10;15/02/2017
1;3;23;32;49;4;18/02/2017
15;20;29;41;43;10;20/02/2017
17;22;25;35;43;10;22/02/2017
11;32;40;43;48;2;25/02/2017
3;16;17;37;47;5;27/02/2017
16;20;31;33;46;5;01/03/2017
4;14;28;32;37;4;04/03/2017
3;6;10;26;41;9;06/03/2017
16;40;42;46;47;2;08/03/2017
1;13;31;39;42;7;11/03/2017
16;21;24;34;48;3;13/03/2017
5;25;31;36;46;8;15/03/2017
1;6;18;30;33;2;18/03/2017
13;28;39;40;42;1;20/03/2017
2;11;25;28;43;5;22/03/2017
2;5;8;43;49;1;25/03/2017
2;9;18;38;49;8;27/03/2017
10;14;25;26;35;5;29/03/2017
2;9;25;44;46;9;01/04/2017
3;9;16;34;44;3;03/04/2017
6;10;20;40;42;10;05/04/2017
17;18;29;44;45;5;08/04/2017
1;3;11;14;20;2;10/04/2017
3;18;28;40;48;7;12/04/2017
28;29;40;41;49;5;15/04/2017
4;8;33;36;46;7;17/04/2017
38;39;41;47;48;9;19/04/2017
1;17;21;31;46;5;22/04/2017
7;28;41;42;45;9;24/04/2017
6;8;14;16;27;5;26/04/2017
34;37;44;46;48;9;29/04/2017
16;18;35;37;46;6;01/05/2017
6;15;20;27;46;3;03/05/2017
6;27;34;41;45;5;06/05/2017
7;22;33;43;47;6;08/05/2017
12;20;22;30;43;9;10/05/2017
9;13;16;28;47;10;13/05/2017
1;5;13;22;27;1;15/05/2017
6;22;25;30;44;7;17/05/2017
28;31;33;34;42;3;20/05/2017
7;21;22;27;31;10;22/05/2017
8;17;18;22;30;5;24/05/2017
8;9;17;28;40;8;27/05/2017
1;39;40;41;43;9;29/05/2017
1;9;27;36;41;1;31/05/2017
23;34;36;44;45;3;03/06/2017
12;17;21;41;49;7;05/06/2017
21;22;36;40;43;5;07/06/2017
8;34;36;37;49;10;10/06/2017
4;5;7;27;29;5;12/06/2017
31;41;43;44;49;5;14/06/2017
14;25;26;39;40;3;17/06/2017
18;25;40;43;47;9;19/06/2017
12;18;22;34;39;6;21/06/2017
23;24;27;35;48;5;24/06/2017
1;5;29;38;49;9;26/06/2017
9;29;30;37;48;1;28/06/2017
16;21;26;33;47;8;01/07/2017
2;8;10;28;48;2;03/07/2017
8;17;18;29;34;6;05/07/2017
9;30;31;43;46;10;08/07/2017
17;18;21;23;43;4;10/07/2017
3;16;18;31;43;5;12/07/2017
24;29;34;37;48;2;15/07/2017
5;16;33;40;41;2;17/07/2017
6;8;9;16;26;7;19/07/2017
5;16;28;30;40;9;22/07/2017
11;14;21;35;38;3;24/07/2017
3;13;25;35;44;2;26/07/2017
10;23;24;41;45;1;29/07/2017
25;31;37;45;47;7;31/07/2017
9;12;30;32;34;7;02/08/2017
3;13;25;30;37;2;05/08/2017
14;21;24;38;42;4;07/08/2017
31;32;36;38;49;1;09/08/2017
5;13;15;36;41;10;12/08/2017
2;9;13;15;39;4;14/08/2017
19;25;29;31;41;4;16/08/2017
7;8;21;39;40;7;19/08/2017
8;14;27;36;43;5;21/08/2017
1;4;16;23;32;7;23/08/2017
10;32;35;38;40;3;26/08/2017
6;8;20;24;42;6;28/08/2017
7;12;26;29;47;9;30/08/2017
1;10;14;18;40;7;02/09/2017
1;6;27;33;35;9;04/09/2017
19;28;39;46;49;4;06/09/2017
13;15;19;39;44;1;09/09/2017
12;23;42;45;48;9;11/09/2017
4;18;25;33;45;1;13/09/2017
4;16;18;37;46;5;16/09/2017
12;25;29;34;37;9;18/09/2017
4;6;17;22;37;6;20/09/2017
15;19;22;33;37;4;23/09/2017
16;17;33;34;37;6;25/09/2017
10;13;16;35;42;4;27/09/2017
3;16;27;38;44;7;30/09/2017
1;11;12;20;28;7;02/10/2017
1;20;30;34;45;9;04/10/2017
8;37;41;44;46;3;07/10/2017
3;6;15;30;47;9;09/10/2017
6;15;29;44;48;4;11/10/2017
8;21;37;39;40;7;13/10/2017
18;20;38;43;47;3;14/10/2017
5;30;32;39;48;8;16/10/2017
5;12;13;24;25;7;18/10/2017
2;6;20;21;42;8;21/10/2017
12;21;25;44;47;3;23/10/2017
3;9;19;41;43;8;25/10/2017
5;12;22;29;47;8;28/10/2017
12;32;34;42;44;5;30/10/2017
8;9;18;26;32;1;01/11/2017
6;7;23;35;38;7;04/11/2017
27;30;45;48;49;1;06/11/2017
2;13;26;37;41;5;08/11/2017
1;36;40;47;48;3;11/11/2017
3;24;29;30;43;5;13/11/2017
10;12;14;16;35;6;15/11/2017
9;13;17;37;48;1;18/11/2017
6;30;35;40;43;3;20/11/2017
1;2;10;30;39;8;22/11/2017
1;2;43;47;48;10;25/11/2017
5;6;36;39;46;6;27/11/2017
3;8;12;13;20;4;29/11/2017
24;33;35;39;45;1;02/12/2017
15;23;32;41;43;8;04/12/2017
7;12;27;30;38;1;06/12/2017
10;23;46;48;49;8;09/12/2017
26;29;34;43;47;4;11/12/2017
17;24;28;43;49;8;13/12/2017
9;15;20;48;49;6;16/12/2017
10;11;29;39;48;9;18/12/2017
6;10;11;13;24;9;20/12/2017
10;20;21;29;34;9;22/12/2017
4;6;8;44;48;10;23/12/2017
3;6;10;29;31;8;25/12/2017
6;7;14;22;48;8;27/12/2017
12;13;28;35;40;8;30/12/2017
7;9;10;14;43;1;01/01/2018
